3.787532284114910652e+01,-1.222596726919909997e+02
3.787496449192210690e+01,-1.222591409520619692e+02
3.787445680743410747e+01,-1.222595840688540108e+02
3.787469388444129237e+01,-1.222590523284830226e+02
3.787449770481230615e+01,-1.222589637048299949e+02
3.787438284678570000e+01,-1.222586092094809516e+02
3.787405802058230364e+01,-1.222586978334289967e+02
3.787372630084880143e+01,-1.222590523284830226e+02
3.787424730901938830e+01,-1.222590523284830226e+02
3.787361786998740598e+01,-1.222594068223579882e+02
3.787350301047519707e+01,-1.222590523284830226e+02
3.787363854734710600e+01,-1.222586092094809658e+02
3.787287402295890359e+01,-1.222584319613650052e+02
3.787275226719820864e+01,-1.222583433371960240e+02
3.787279270200090053e+01,-1.222586978334289967e+02
3.787287356675660277e+01,-1.222594068223579882e+02
3.787203460746400197e+01,-1.222592295755680141e+02
3.787177776498639759e+01,-1.222586092094809658e+02
3.787200794947261073e+01,-1.222583433371960098e+02
3.787265072896830276e+01,-1.222584319613649910e+02
3.787244809688059632e+01,-1.222576343411949580e+02
3.787225835223409831e+01,-1.222582547129540274e+02
3.787183886563840218e+01,-1.222581660886380348e+02
3.787184575212410920e+01,-1.222579002152479575e+02
3.787204882946860351e+01,-1.222577229659530076e+02
3.787335505057421159e+01,-1.222571025910999936e+02
3.787293512526959915e+01,-1.222579888397849857e+02
3.787302977457199660e+01,-1.222581660886380490e+02
3.787345614304649644e+01,-1.222579888397849857e+02
3.787355079101779864e+01,-1.222581660886380348e+02
3.787376764370940663e+01,-1.222574570914580079e+02
3.787409936077170158e+01,-1.222571025910999936e+02
3.787416734605471191e+01,-1.222563935868479632e+02
3.787419445160549714e+01,-1.222563049609849912e+02
3.787325437229599601e+01,-1.222552414448849873e+02
3.787288908878729643e+01,-1.222549755642030220e+02
3.787253714791540204e+01,-1.222551528180649996e+02
3.787280089558709761e+01,-1.222555073249049968e+02
3.787322684274409568e+01,-1.222563049609849912e+02
3.787319973742580004e+01,-1.222563935868479490e+02
3.787309131551429431e+01,-1.222567480895629757e+02
3.787313864168350364e+01,-1.222568367150579718e+02
3.787247563638230474e+01,-1.222565708383529852e+02
3.787242830901720225e+01,-1.222564822126370103e+02
3.787220501060439659e+01,-1.222564822126369961e+02
3.787205614460989977e+01,-1.222564822126370103e+02
3.787170420141909943e+01,-1.222566594639949926e+02
3.787107516339989388e+01,-1.222560390829549704e+02
3.787202945924299513e+01,-1.222555959514299957e+02
3.787202257911879144e+01,-1.222558618305660332e+02
3.787211077226230316e+01,-1.222553300716320024e+02
3.787182031749899380e+01,-1.222540892904760028e+02
3.787142104059889647e+01,-1.222541779181799768e+02
3.787134660563150845e+01,-1.222541779181799626e+02
3.787117063232359726e+01,-1.222542665458099833e+02
3.787070339588428425e+01,-1.222550641911709874e+02
3.787037167482420585e+01,-1.222554186983049931e+02
3.787027701151749426e+01,-1.222552414448849873e+02
3.787010751069988856e+01,-1.222560390829549846e+02
3.787068964262430626e+01,-1.222555959514299957e+02
3.787096027759459815e+01,-1.222556845778820218e+02
3.787016818890339920e+01,-1.222565708383529994e+02
3.786989755300150051e+01,-1.222564822126370103e+02
3.786936233007619990e+01,-1.222579888397849857e+02
3.786958563498460961e+01,-1.222579888397849714e+02
3.787032352201200069e+01,-1.222572798414259978e+02
3.787042506177849788e+01,-1.222571912163000150e+02
3.787081745579910574e+01,-1.222573684664789937e+02
3.787189351258680148e+01,-1.222570139658259905e+02
3.787169043538479229e+01,-1.222571912163000150e+02
3.787128427971799738e+01,-1.222575457163630119e+02
3.787148047344879842e+01,-1.222576343411949722e+02
3.787152780051169998e+01,-1.222577229659530076e+02
3.787079680411559934e+01,-1.222581660886380348e+02
3.787077658276700021e+01,-1.222579888397849857e+02
3.787102698933279754e+01,-1.222579002152479859e+02
3.787066170497380568e+01,-1.222576343411949580e+02
3.787052617555010414e+01,-1.222580774642480037e+02
3.787049218458439981e+01,-1.222584319613650052e+02
3.787057995263428722e+01,-1.222588750811030138e+02
3.787066815811940046e+01,-1.222583433371960240e+02
3.787110098428421168e+01,-1.222588750811030138e+02
3.787090479219889261e+01,-1.222587864573029890e+02
3.787083035908811013e+01,-1.222587864573029890e+02
3.787051885161849896e+01,-1.222593181989999920e+02
3.787022111821620030e+01,-1.222593181989999778e+02
3.787032265862450231e+01,-1.222592295755680141e+02
3.786967986120560425e+01,-1.222591409520619834e+02
3.787003181060619283e+01,-1.222589637048299807e+02
3.786942299934860756e+01,-1.222585205854600190e+02
3.786924013960111068e+01,-1.222588750811030138e+02
3.786892727936759684e+01,-1.222623313518500083e+02
3.786934723331300034e+01,-1.222614451392650068e+02
3.786978693860370271e+01,-1.222617110038139714e+02
3.786950942259489494e+01,-1.222618882464780370e+02
3.787040950670070316e+01,-1.222616223823710300e+02
3.787023353349249533e+01,-1.222617110038139714e+02
3.787061305125750010e+01,-1.222604702969120041e+02
3.787031532063780759e+01,-1.222604702969120041e+02
3.787025421305429518e+01,-1.222609134081779985e+02
3.787019999646579294e+01,-1.222610906521680079e+02
3.787005113109800902e+01,-1.222610906521679937e+02
3.786986872239339874e+01,-1.222604702969120183e+02
3.786994315562699853e+01,-1.222604702969120041e+02
3.787012601955971292e+01,-1.222601158065729834e+02
3.787009891196139932e+01,-1.222602044292679864e+02
3.787011912967050620e+01,-1.222603816744369993e+02
3.787007869384820680e+01,-1.222600271838040129e+02
3.787000426052509994e+01,-1.222600271838040129e+02
3.786995693454170464e+01,-1.222599385609609897e+02
3.787001114918400191e+01,-1.222597613150549591e+02
3.787005847533089309e+01,-1.222598499380449937e+02
3.787035620830369709e+01,-1.222598499380449937e+02
3.787129672426319615e+01,-1.222599385609609897e+02
3.787079545485089938e+01,-1.222610906521680079e+02
3.787139090829739274e+01,-1.222610906521680079e+02
3.787149244826139949e+01,-1.222610020302099940e+02
3.787192571544820652e+01,-1.222605589193119897e+02
3.787173642306270693e+01,-1.222602044292680006e+02
3.787166888363770312e+01,-1.222599385609609897e+02
3.787248073394369641e+01,-1.222602044292679864e+02
3.787275824208870745e+01,-1.222600271838040129e+02
3.787321171802459929e+01,-1.222597613150549876e+02
3.787300174696878940e+01,-1.222602044292679864e+02
3.787302885526509755e+01,-1.222601158065730118e+02
3.787287999475079658e+01,-1.222601158065729976e+02
3.787250737019839875e+01,-1.222610906521680221e+02
3.787268285670279511e+01,-1.222619768676999996e+02
3.787270306675620901e+01,-1.222621541099220082e+02
3.787250688774829399e+01,-1.222620654888479947e+02
3.787207361942100903e+01,-1.222625085934819964e+02
3.787180300892120499e+01,-1.222624199727030003e+02
3.787193165864329814e+01,-1.222622427309230062e+02
3.787168125798820739e+01,-1.222623313518500083e+02
3.787098427144899659e+01,-1.222624199727029861e+02
3.787108581210209479e+01,-1.222623313518500083e+02
3.787178327750999784e+01,-1.222612678958639805e+02
3.787084920245029451e+01,-1.222618882464780370e+02
3.787032770365140522e+01,-1.222628630758629953e+02
3.787057762023820118e+01,-1.222637492766570091e+02
3.787105131449550299e+01,-1.222636606569090247e+02
3.787085513349529720e+01,-1.222635720370879966e+02
3.787095026352400140e+01,-1.222627744553779934e+02
3.787092315361679340e+01,-1.222628630758629953e+02
3.787084872264119895e+01,-1.222628630758629953e+02
3.787181631930549486e+01,-1.222628630758629669e+02
3.787224268875520039e+01,-1.222626858348200187e+02
3.787200559732020366e+01,-1.222632175570649906e+02
3.787198538844880602e+01,-1.222630403166109971e+02
3.787184983597500576e+01,-1.222634834171929867e+02
3.787187004411860158e+01,-1.222636606569090247e+02
3.787142346548159821e+01,-1.222636606569090247e+02
3.787117306445070852e+01,-1.222637492766570233e+02
3.787101730185270299e+01,-1.222640151354579956e+02
3.787090885783720751e+01,-1.222643696128279913e+02
3.787163934509209895e+01,-1.222649013266709801e+02
3.787092216138790235e+01,-1.222648127078819869e+02
3.787078660315770406e+01,-1.222652558010929909e+02
3.787075949132020725e+01,-1.222653444195140082e+02
3.787053620151729660e+01,-1.222653444195139940e+02
3.787029270406049619e+01,-1.222651671825979776e+02
3.787017785827038807e+01,-1.222648127078820011e+02
3.787035383082250917e+01,-1.222647240890180313e+02
3.787078020527389555e+01,-1.222645468510700084e+02
3.787080731648330101e+01,-1.222644582319860262e+02
3.787081421940720105e+01,-1.222641923742900048e+02
3.787086844121569840e+01,-1.222640151354579956e+02
3.787011033024870699e+01,-1.222645468510700084e+02
3.787023898318420123e+01,-1.222643696128279913e+02
3.786926544058309929e+01,-1.222626858348200045e+02
3.786667953026971389e+01,-1.222648127078819869e+02
3.786586856111350841e+01,-1.222625972141879771e+02
3.786626096024450305e+01,-1.222627744553779792e+02
3.786759389926749719e+01,-1.222630403166109971e+02
3.786689044404379700e+01,-1.222624199727030003e+02
3.786682289865200346e+01,-1.222621541099220082e+02
3.786706687157658990e+01,-1.222613565176010013e+02
3.786812274165288983e+01,-1.222608247860720070e+02
3.786804830671629674e+01,-1.222608247860720070e+02
3.786796742461830689e+01,-1.222601158065729976e+02
3.786731083933090503e+01,-1.222605589193119755e+02
3.786748681817680762e+01,-1.222604702969120041e+02
3.786739860934510915e+01,-1.222610020302099940e+02
3.786712797401150254e+01,-1.222609134081780269e+02
3.786697910209079510e+01,-1.222609134081780127e+02
3.786700620950148988e+01,-1.222608247860720070e+02
3.786695888073649741e+01,-1.222607361638920054e+02
3.786687799127810194e+01,-1.222600271838040129e+02
3.786669512733909215e+01,-1.222603816744370135e+02
3.786664091330710136e+01,-1.222605589193119755e+02
3.786661380619529638e+01,-1.222606475416389742e+02
3.786530706405228841e+01,-1.222622427309230062e+02
3.786548390702478883e+01,-1.222602044292679864e+02
3.786413713170440332e+01,-1.222604702969120183e+02
3.786439315321110399e+01,-1.222630403166109971e+02
3.786427782953590082e+01,-1.222636606569090247e+02
3.786423050101011256e+01,-1.222635720370879824e+02
3.786413584342800931e+01,-1.222633947972240094e+02
3.786417628309910555e+01,-1.222637492766570091e+02
3.786361433071320448e+01,-1.222643696128279913e+02
3.786146249032190525e+01,-1.222641037549110195e+02
3.786243752545430397e+01,-1.222628630758629953e+02
3.786161180083660582e+01,-1.222631289368750060e+02
3.786163890871420534e+01,-1.222630403166110113e+02
3.786052143826498906e+01,-1.222649899453870006e+02
3.785888455862340152e+01,-1.222630403166110256e+02
3.786016384332370421e+01,-1.222625085934819964e+02
3.786031960652871220e+01,-1.222622427309229778e+02
3.785948128462379714e+01,-1.222601158065730118e+02
3.785937973534529988e+01,-1.222602044292679864e+02
3.785935263026279074e+01,-1.222602930518899740e+02
3.785908195760590189e+01,-1.222602044292680006e+02
3.786249216224889125e+01,-1.222617110038139856e+02
3.786257994667619897e+01,-1.222621541099220224e+02
3.786394820230579938e+01,-1.222591409520619976e+02
3.786360310603179613e+01,-1.222590523284830226e+02
3.786344774101790023e+01,-1.222583433371960240e+02
3.786381994521139660e+01,-1.222583433371960098e+02
3.786377909203919501e+01,-1.222589637048299807e+02
3.786342750888929487e+01,-1.222581660886380348e+02
3.786260178061620962e+01,-1.222584319613650052e+02
3.786260826802890023e+01,-1.222591409520619976e+02
3.786166075496079486e+01,-1.222593181990000062e+02
3.786168785982521001e+01,-1.222592295755680283e+02
3.786004323886278655e+01,-1.222594954456430116e+02
3.785970535523689051e+01,-1.222581660886380348e+02
3.786055170739739850e+01,-1.222571025910999936e+02
3.786117436532389746e+01,-1.222570139658259905e+02
3.786147214101661262e+01,-1.222570139658259905e+02
3.786204708625349014e+01,-1.222578115906369760e+02
3.786222379619800193e+01,-1.222557732042610041e+02
3.786043678377610178e+01,-1.222567480895629757e+02
3.786054519351050374e+01,-1.222563935868479632e+02
3.786072118576890233e+01,-1.222563049609849912e+02
3.786057915706179955e+01,-1.222560390829549846e+02
3.786354388338371280e+01,-1.222546210555960045e+02
3.786382792766239191e+01,-1.222551528180649996e+02
3.786390887671540639e+01,-1.222558618305660332e+02
3.786367868461729813e+01,-1.222561277090379832e+02
3.786360424263639146e+01,-1.222561277090379974e+02
3.786413220189360374e+01,-1.222558618305660048e+02
3.786371228821300150e+01,-1.222567480895629899e+02
3.786411159858360520e+01,-1.222566594639949926e+02
3.786426048086460128e+01,-1.222566594639949926e+02
3.786426734965560570e+01,-1.222563935868479632e+02
3.786436889399920602e+01,-1.222563049609849770e+02
3.786478843612539436e+01,-1.222563935868479632e+02
3.786507283329710560e+01,-1.222559504567970237e+02
3.786591264458009931e+01,-1.222541779181799768e+02
3.786590577932360446e+01,-1.222544438008499839e+02
3.786605466018569643e+01,-1.222544438008499839e+02
3.786612910050099146e+01,-1.222544438008499839e+02
3.786586494403400138e+01,-1.222550641911709874e+02
3.786574316588570355e+01,-1.222549755642030220e+02
3.786625087873050433e+01,-1.222545324282600347e+02
3.786717125681349927e+01,-1.222544438008499839e+02
3.786753658293628888e+01,-1.222547096828580067e+02
3.786742817181939813e+01,-1.222550641911709874e+02
3.786745527469440020e+01,-1.222549755642030362e+02
3.786747550743229596e+01,-1.222551528180649854e+02
3.786749573976600658e+01,-1.222553300716320024e+02
3.786712354680079784e+01,-1.222553300716320166e+02
3.786695443595010602e+01,-1.222551528180649996e+02
3.786714339362570314e+01,-1.222564822126370103e+02
3.786696053912370274e+01,-1.222568367150579718e+02
3.786565499040410288e+01,-1.222555073249049826e+02
3.786535722892239875e+01,-1.222555073249049826e+02
3.786521484513809810e+01,-1.222562163350490039e+02
3.786558666293570496e+01,-1.222571912163000292e+02
3.786561376705639503e+01,-1.222571025910999936e+02
3.786554581072409320e+01,-1.222578115906369760e+02
3.786466589245560499e+01,-1.222582547129540274e+02
3.786459145260188563e+01,-1.222582547129540558e+02
3.786480102086789401e+01,-1.222587864573030032e+02
3.786427306742999832e+01,-1.222590523284830226e+02
3.786461816007120262e+01,-1.222591409520619550e+02
3.786581605938159356e+01,-1.222588750811030138e+02
3.786645889522879571e+01,-1.222589637048299949e+02
3.786672994973350370e+01,-1.222580774642479753e+02
3.786670324544929400e+01,-1.222571912163000150e+02
3.786698076869109997e+01,-1.222570139658259905e+02
3.786693343489009322e+01,-1.222569253404790004e+02
3.786742739566180660e+01,-1.222570139658259905e+02
3.786714987359399487e+01,-1.222571912163000150e+02
3.786722390692980156e+01,-1.222581660886380348e+02
3.786713612048869493e+01,-1.222577229659530076e+02
3.786705480535879786e+01,-1.222579888397849857e+02
3.786718992223689639e+01,-1.222585205854600190e+02
3.786716281661120576e+01,-1.222586092094809658e+02
3.786722349197679449e+01,-1.222591409520619834e+02
3.786758879192110072e+01,-1.222594068223579882e+02
3.786752123817660021e+01,-1.222591409520619834e+02
3.786759567453370323e+01,-1.222591409520619976e+02
3.786735902165039391e+01,-1.222586978334290109e+02
3.786776519108470751e+01,-1.222583433371960098e+02
3.786797473766960564e+01,-1.222588750811030138e+02
3.786889507112409348e+01,-1.222587864573030032e+02
3.786854311747010371e+01,-1.222589637048299949e+02
3.786829312584590923e+01,-1.222580774642479611e+02
3.786989108125769832e+01,-1.222557732042610041e+02
3.786984374954438692e+01,-1.222556845778820076e+02
3.786959333789219784e+01,-1.222557732042610041e+02
3.786951202563319185e+01,-1.222560390829549704e+02
3.786879476632589814e+01,-1.222559504567970095e+02
3.786858480915089586e+01,-1.222563935868479632e+02
3.786865924583150189e+01,-1.222563935868479490e+02
3.786873368243499982e+01,-1.222563935868479632e+02
3.786786066726619993e+01,-1.222565708383529994e+02
3.786763735478540838e+01,-1.222565708383529994e+02
3.786731249961700740e+01,-1.222566594639949926e+02
3.786759002124109230e+01,-1.222564822126369961e+02
3.786834814454750386e+01,-1.222559504567970095e+02
3.786844968552129131e+01,-1.222558618305660332e+02
3.786859855963759713e+01,-1.222558618305660474e+02
3.786792213712210042e+01,-1.222551528180649996e+02
3.786817293137449525e+01,-1.222540892904760028e+02
3.786876843564239437e+01,-1.222540892904760170e+02
3.786878866825470169e+01,-1.222542665458099975e+02
3.786911352072529979e+01,-1.222541779181799768e+02
3.786945173188809832e+01,-1.222545324282600347e+02
3.786957350226770558e+01,-1.222546210555959902e+02
3.786954639916471166e+01,-1.222547096828580209e+02
3.786909290579490062e+01,-1.222549755642030362e+02
3.786951929599789679e+01,-1.222547983100470077e+02
3.786973573159610140e+01,-1.222550641911709874e+02
3.786989835121800496e+01,-1.222545324282600490e+02
3.786997966016689787e+01,-1.222542665458099975e+02
3.786990522375120349e+01,-1.222542665458099975e+02
3.787043314973089991e+01,-1.222540006626980187e+02
3.786999377854478865e+01,-1.222527598660770138e+02
3.786972962806260057e+01,-1.222533802661909874e+02
3.786986476151139414e+01,-1.222539120348460244e+02
3.786855885909849917e+01,-1.222535575227039857e+02
3.786882336847249064e+01,-1.222519622034839983e+02
3.786944597706809645e+01,-1.222518735739390223e+02
3.786969639211839223e+01,-1.222517849443210309e+02
3.787070454783759743e+01,-1.222521394623539948e+02
3.787117863344429480e+01,-1.222510759047200111e+02
3.787120573405439927e+01,-1.222509872744389838e+02
3.787138170809760140e+01,-1.222508986440840033e+02
3.787116526194289889e+01,-1.222506327525770189e+02
3.787108396079490547e+01,-1.222508986440839891e+02
3.787034644990279730e+01,-1.222506327525770047e+02
3.787066443786459047e+01,-1.222508100136549700e+02
3.787093543774390270e+01,-1.222499237053200147e+02
3.787095567584459843e+01,-1.222501009675760031e+02
3.787157141038320418e+01,-1.222502782295380115e+02
3.787126714869459221e+01,-1.222495691799240092e+02
3.787130796803280219e+01,-1.222489487576479661e+02
3.787075294406870540e+01,-1.222493032851050145e+02
3.787089496033000557e+01,-1.222495691799240092e+02
3.787050253015780044e+01,-1.222493919167850152e+02
3.786926383260571072e+01,-1.222502782295380115e+02
3.787036703364828583e+01,-1.222498350740810196e+02
3.787027201198161208e+01,-1.222506327525770189e+02
3.786888477651479690e+01,-1.222505441219280016e+02
3.786862097613399669e+01,-1.222501895985940052e+02
3.786855339375170360e+01,-1.222499237053200289e+02
3.786868855741800388e+01,-1.222504554912050025e+02
3.786912181288749935e+01,-1.222500123364850140e+02
3.786910189893000478e+01,-1.222488601255999896e+02
3.786902745879859822e+01,-1.222488601255999896e+02
3.786883776867670548e+01,-1.222494805483919862e+02
3.786838427103250382e+01,-1.222497464427690090e+02
3.786801206818359589e+01,-1.222497464427690232e+02
3.786766696210900562e+01,-1.222496578113839547e+02
3.786824256329360594e+01,-1.222485055966710377e+02
3.786741685432288307e+01,-1.222487714934779888e+02
3.786770744894710106e+01,-1.222500123364850140e+02
3.786802545445249990e+01,-1.222501895985940195e+02
3.786694932488649812e+01,-1.222505441219280158e+02
3.786692222565180543e+01,-1.222506327525770047e+02
3.786639394714290319e+01,-1.222518735739390081e+02
3.786638708772489537e+01,-1.222521394623539948e+02
3.786628554613280784e+01,-1.222522280916780062e+02
3.786750334541479646e+01,-1.222531143808700023e+02
3.786818016355629624e+01,-1.222528484948850149e+02
3.786782133910089243e+01,-1.222532916378240060e+02
3.786761139126259224e+01,-1.222537347789229898e+02
3.786757091981950651e+01,-1.222533802661909874e+02
3.786732049988729187e+01,-1.222534688944849819e+02
3.786592637281550111e+01,-1.222536461508500309e+02
3.786629857635520580e+01,-1.222536461508500167e+02
3.786499911283640785e+01,-1.222540006626980187e+02
3.786519568252979440e+01,-1.222531143808700023e+02
3.786546015986050406e+01,-1.222515190550229960e+02
3.786517577601760820e+01,-1.222519622034839983e+02
3.786367972791970260e+01,-1.222532030093839950e+02
3.786378127185378872e+01,-1.222531143808700023e+02
3.786390958016539798e+01,-1.222539120348460386e+02
3.786397064211399055e+01,-1.222534688944849819e+02
3.786377441343010730e+01,-1.222533802661910016e+02
3.786133113353900370e+01,-1.222538234069210006e+02
3.786130435127439142e+01,-1.222529371236199864e+02
3.786397129466820388e+01,-1.222515190550229960e+02
3.786403950147349207e+01,-1.222498350740810196e+02
3.786401240350180331e+01,-1.222499237053200289e+02
3.786258424312790538e+01,-1.222504554912050025e+02
3.786331529915378979e+01,-1.222500123364850140e+02
3.786410083376620150e+01,-1.222484169642539769e+02
3.786415474048890673e+01,-1.222492146533510180e+02
3.786433072788729959e+01,-1.222491260215240203e+02
3.786417499037410295e+01,-1.222493919167850152e+02
3.786449331141870545e+01,-1.222485942290129799e+02
3.786482412836971179e+01,-1.222511645349279803e+02
3.786611053231839463e+01,-1.222493919167850152e+02
3.786636095883250164e+01,-1.222493032851050145e+02
3.786651669549240040e+01,-1.222490373896230125e+02
3.786719383097440073e+01,-1.222477965352790079e+02
3.786776969940461157e+01,-1.222456693228409819e+02
3.786613165943109749e+01,-1.222466443004709902e+02
3.786569840153979527e+01,-1.222470874691770035e+02
3.786551557189279293e+01,-1.222474420028169959e+02
3.786520438386289555e+01,-1.222469988355830282e+02
3.786512309567200418e+01,-1.222472647361439755e+02
3.786435838730340464e+01,-1.222470874691769751e+02
3.786403323268870480e+01,-1.222481510665640059e+02
3.786363390660640249e+01,-1.222482396992009797e+02
3.786366784620400239e+01,-1.222478851682110275e+02
3.786271345166559854e+01,-1.222483283317650233e+02
3.786903522145580325e+01,-1.222456693228409819e+02
3.786891314305179890e+01,-1.222465556665090105e+02
3.786888604651210244e+01,-1.222466443004709902e+02
3.786832385669139711e+01,-1.222482396992009797e+02
3.786862162095939510e+01,-1.222482396992009797e+02
3.786907542467589138e+01,-1.222469988355830282e+02
3.786936633788929640e+01,-1.222472647361439755e+02
3.786904147754560057e+01,-1.222473533695170005e+02
3.786866896400861293e+01,-1.222483283317650091e+02
3.786950151519930330e+01,-1.222477965352790505e+02
3.787164584714120963e+01,-1.222502782295379973e+02
3.787131377455551018e+01,-1.222516076848619946e+02
3.787148288090110526e+01,-1.222517849443210309e+02
3.787164548742039472e+01,-1.222512531650620389e+02
3.787171992359571249e+01,-1.222512531650620389e+02
3.787193636428429500e+01,-1.222515190550230102e+02
3.787207836728328658e+01,-1.222517849443210025e+02
3.787205813443470248e+01,-1.222516076848620088e+02
3.787204439646620102e+01,-1.222521394623539805e+02
3.787152334719309721e+01,-1.222521394623539805e+02
3.787107673052049250e+01,-1.222521394623539948e+02
3.787151609614910086e+01,-1.222533802661909874e+02
3.787165121961220393e+01,-1.222539120348460244e+02
3.787207798833710370e+01,-1.222527598660769996e+02
3.787245016229000072e+01,-1.222527598660770138e+02
3.787249749451449787e+01,-1.222528484948850007e+02
3.787254482656209831e+01,-1.222529371236200006e+02
3.787232152299230137e+01,-1.222529371236200006e+02
3.787192185519609922e+01,-1.222540006626980187e+02
3.787194895830720753e+01,-1.222539120348460244e+02
3.787248374780189408e+01,-1.222533802661910016e+02
3.787235549731070705e+01,-1.222525826082379723e+02
3.787213219260000585e+01,-1.222525826082379865e+02
3.787226083162398993e+01,-1.222524053501049508e+02
3.787450719795079834e+01,-1.222528484948850007e+02
3.787490646198609312e+01,-1.222527598660769996e+02
3.787444611519560311e+01,-1.222532916378240060e+02
3.787532594988579859e+01,-1.222528484948850149e+02
3.787582754044989741e+01,-1.222507213831529782e+02
3.787605731725579972e+01,-1.222514304251090209e+02
3.787603668961661185e+01,-1.222522280916780062e+02
3.787598248404020040e+01,-1.222524053501049650e+02
3.786270003867370804e+01,-1.222478851682110275e+02
3.786152228993840652e+01,-1.222483283317649949e+02
3.785857061635500287e+01,-1.222511645349279803e+02
3.786166434540539427e+01,-1.222485942290129799e+02
3.786183349587700064e+01,-1.222487714934779888e+02
3.786192135465899611e+01,-1.222492146533510038e+02
3.786165066146909908e+01,-1.222491260215240061e+02
3.786090590651049581e+01,-1.222501009675760031e+02
3.786049943837629428e+01,-1.222514304251090209e+02
3.786054678760849157e+01,-1.222515190550230102e+02
3.786119656281170620e+01,-1.222513417951230252e+02
3.786113521200420706e+01,-1.222527598660769996e+02
3.786041068085899752e+01,-1.222539120348460386e+02
3.786045802694621187e+01,-1.222540006626980187e+02
3.786044463497260182e+01,-1.222535575227039857e+02
3.785845509427170441e+01,-1.222527598660770138e+02
3.785832644720250073e+01,-1.222529371236199864e+02
3.785844824624211213e+01,-1.222530257522820278e+02
3.785874604151439371e+01,-1.222530257522820278e+02
3.785882049013959971e+01,-1.222530257522820136e+02
3.785869869196110216e+01,-1.222529371236199864e+02
3.785849588652010311e+01,-1.222521394623539805e+02
3.785829279067379360e+01,-1.222523167209279933e+02
3.785921921272390733e+01,-1.222548869371619844e+02
3.786007893956570314e+01,-1.222542665458099833e+02
3.785860168533879033e+01,-1.222595840688540108e+02
3.785819548538039925e+01,-1.222599385609609897e+02
3.785787709628489495e+01,-1.222607361638920054e+02
3.786202356469579655e+01,-1.222654330378610155e+02
3.786209800348379417e+01,-1.222654330378610013e+02
3.786284192338599297e+01,-1.222664078348180112e+02
3.786280791700460213e+01,-1.222667623042279956e+02
3.786263193112560543e+01,-1.222668509213959993e+02
3.786267925738770401e+01,-1.222669395384899786e+02
3.786360602740059278e+01,-1.222675598560860237e+02
3.786378938942061012e+01,-1.222662305996709762e+02
3.786328165071489593e+01,-1.222666736869860102e+02
3.786602935184030372e+01,-1.222659647463979979e+02
3.786627286610210064e+01,-1.222661419819869764e+02
3.786571091396439925e+01,-1.222667623042279956e+02
